gene,n_mutated,n_controls,dead_mutated,dead_control,odds_ratio,p_value,risk_diff,q_value_BY,passed_screening
KIF13A,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
KIF11,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
KIDINS220,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
KIAA2026,12,955,4,129,3.201550387596899,0.06980748262988491,0.1982547993019197,0.03281302244589281,True
KIAA1841,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KIAA1755,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
KIF13B,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
KIAA1614,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
KIAA1549L,13,954,0,133,0.0,0.23463547986190103,-0.13941299790356393,0.03281302244589281,True
KIAA1549,9,958,4,129,5.14108527131783,0.02472304152325641,0.30978891208536297,0.03281302244589281,True
KIAA1522,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
KIAA1328,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KIAA1217,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
KIAA1210,17,950,3,130,1.3516483516483517,0.7183963785447625,0.039628482972136225,0.03281302244589281,True
KIAA1586,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KIAA1109,27,940,6,127,1.829021372328459,0.24902918224942902,0.0871158392434988,0.03281302244589281,True
KIF14,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
KIF16B,16,951,4,129,2.124031007751938,0.258569091800409,0.11435331230283913,0.03281302244589281,True
KIF4A,20,947,2,131,0.6921119592875318,1.0,-0.03833157338965151,0.03281302244589281,True
KIF2B,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
KIF2A,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
KIF27,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
KIF26B,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
KIF24,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
KIF15,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
KIF23,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
KIF21A,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
KIF20B,11,956,0,133,0.0,0.3780510816804445,-0.13912133891213388,0.03281302244589281,True
KIF1B,11,956,4,129,3.663344407530454,0.05192325611609147,0.2286991251426398,0.03281302244589281,True
KIF1A,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
KIF18A,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
KIF17,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
KIF21B,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
KIAA0586,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
KIAA0408,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
KIAA0319L,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
KCNT2,18,949,4,129,1.8161683277962348,0.29477314741913685,0.08628966163212737,0.03281302244589281,True
KCNT1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
KCNQ5,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
KCNQ4,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
KCNQ3,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
KCNQ2,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KCNU1,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
KCNN2,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
KCNK9,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
KCNK2,8,959,3,130,3.8261538461538462,0.08448576560363265,0.23944212721584984,0.03281302244589281,True
KCNK18,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KCNK13,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
KCNJ15,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
KCNH8,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
KCNMA1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KCNV1,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
KCTD21,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KCTD3,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KIAA0319,11,956,0,133,0.0,0.3780510816804445,-0.13912133891213388,0.03281302244589281,True
KIAA0232,15,952,1,132,0.44372294372294374,0.707619043785257,-0.07198879551820729,0.03281302244589281,True
KIAA0100,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KHDC4,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
KDR,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KDM6B,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KDM6A,19,948,2,131,0.7337224966322407,1.0,-0.03292249611370199,0.03281302244589281,True
KDM5C,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
KDM5B,15,952,2,131,0.9641808573106283,1.0,-0.004271708683473402,0.03281302244589281,True
KDM5A,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
KDM4C,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
KDM4A,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KDM3B,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
KDM3A,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
KDM2A,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
ITGA11,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ITGA10,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
ITGA1,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
ITCH,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IBTK,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
IBSP,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IARS2,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
IARS1,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
HYOU1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
HYDIN,24,943,3,130,0.8934065934065935,1.0,-0.012857900318133608,0.03281302244589281,True
ICA1L,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HUWE1,35,932,6,127,1.3114308987238663,0.6144640358391003,0.035162477007970566,0.03281302244589281,True
HTR5A,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
HTR2A,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
HTR1A,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
HTATSF1,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
HSPH1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HSPG2,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
HTT,18,949,2,131,0.7805343511450382,1.0,-0.026928931038520093,0.03281302244589281,True
HSPD1,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ICE1,19,948,2,131,0.7337224966322407,1.0,-0.03292249611370199,0.03281302244589281,True
IDH1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
IGHMBP2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
IGF2R,14,953,0,133,0.0,0.23771811502013002,-0.13955928646379853,0.03281302244589281,True
IGF2BP2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
IGF1R,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
IGDCC3,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
IFT88,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
IDE,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IFT52,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
IFT140,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
IFT122,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
IFIT1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IFIH1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
IFI44,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IFI16,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IFT172,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
HSPBAP1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HSPA8,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
HSPA5,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
HORMAD1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
HOOK3,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
HOOK1,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
HOMER2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
HNRNPUL1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
HNRNPU,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HOXB2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
HNRNPR,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HNRNPH2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
HNRNPDL,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HNRNPA2B1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
HNF4A,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
HNF1B,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HNF1A,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HNRNPK,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
HPD,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HPS3,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
HPS4,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HSPA4,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
HSPA14,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
HSPA12A,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
HSP90AB1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
HSP90AA1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
HSDL2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HSD3B2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
HSD17B4,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
HS6ST2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
HS3ST4,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
HS3ST2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
HRNR,18,949,3,130,1.26,0.7268815402965058,0.02968036529680365,0.03281302244589281,True
HRG,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
HRC,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
HPSE,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
IGKV3D-20,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KIF4B,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
IGSF1,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
IGSF3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
INTU,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
INTS8,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
INTS7,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
INTS6L,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
INTS6,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
INTS4,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IP6K3,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
INTS3,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
INTS1,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
INSRR,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
INSR,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
INPPL1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
INPP5F,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
INPP5D,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
INTS2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
INPP5B,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
IPO5,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IQCA1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ISLR,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IRS4,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
IRS1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
IRF9,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
IREB2,15,952,1,132,0.44372294372294374,0.707619043785257,-0.07198879551820729,0.03281302244589281,True
IRAG1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IPO8,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
IQUB,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
IQSEC2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
IQGAP3,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
IQGAP2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IQGAP1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
IQCH,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
IQCB1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IQSEC3,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
INPP4B,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
INO80D,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
INO80,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
IL1RAP,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
IL1R2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IL18R1,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
IL16,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
IL13RA2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IL12RB2,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
IL1RAPL1,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
IL12RB1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
IKZF3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IKBKE,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
IKBKB,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
IGSF9B,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
IGSF9,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
IGSF8,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
IL11RA,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
IL1RL2,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
IL23R,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
IL27RA,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
INMT,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ING1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
INCENP,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
